item_id,store_id,date,actual,croston_sba_forecast
FOODS_1_004,CA_1,2016-04-23,0,9.276621142490875
FOODS_1_004,CA_1,2016-04-24,0,9.276621142490875
FOODS_1_005,CA_1,2016-03-28,1,1.4047582422015752
FOODS_1_005,CA_1,2016-03-29,1,1.4047582422015752
FOODS_1_005,CA_1,2016-03-30,0,1.4047582422015752
FOODS_1_005,CA_1,2016-03-31,0,1.4047582422015752
FOODS_1_005,CA_1,2016-04-01,3,1.4047582422015752
FOODS_1_005,CA_1,2016-04-02,0,1.4047582422015752
FOODS_1_005,CA_1,2016-04-03,0,1.4047582422015752
FOODS_1_005,CA_1,2016-04-04,2,1.4047582422015752
FOODS_1_005,CA_1,2016-04-05,0,1.4047582422015752
FOODS_1_005,CA_1,2016-04-06,0,1.4047582422015752
FOODS_1_005,CA_1,2016-04-07,3,1.4047582422015752
FOODS_1_005,CA_1,2016-04-08,0,1.4047582422015752
FOODS_1_005,CA_1,2016-04-09,2,1.4047582422015752
FOODS_1_005,CA_1,2016-04-10,0,1.4047582422015752
FOODS_1_005,CA_1,2016-04-11,2,1.4047582422015752
FOODS_1_005,CA_1,2016-04-12,0,1.4047582422015752
FOODS_1_005,CA_1,2016-04-13,1,1.4047582422015752
FOODS_1_005,CA_1,2016-04-14,2,1.4047582422015752
FOODS_1_005,CA_1,2016-04-15,3,1.4047582422015752
FOODS_1_005,CA_1,2016-04-16,1,1.4047582422015752
FOODS_1_005,CA_1,2016-04-17,1,1.4047582422015752
FOODS_1_005,CA_1,2016-04-18,2,1.4047582422015752
FOODS_1_005,CA_1,2016-04-19,0,1.4047582422015752
FOODS_1_005,CA_1,2016-04-20,2,1.4047582422015752
FOODS_1_005,CA_1,2016-04-21,2,1.4047582422015752
FOODS_1_005,CA_1,2016-04-22,1,1.4047582422015752
FOODS_1_005,CA_1,2016-04-23,4,1.4047582422015752
FOODS_1_005,CA_1,2016-04-24,1,1.4047582422015752
FOODS_1_006,CA_1,2016-03-28,3,1.5620158240913797
FOODS_1_006,CA_1,2016-03-29,0,1.5620158240913797
FOODS_1_006,CA_1,2016-03-30,2,1.5620158240913797
FOODS_1_006,CA_1,2016-03-31,3,1.5620158240913797
FOODS_1_006,CA_1,2016-04-01,1,1.5620158240913797
FOODS_1_006,CA_1,2016-04-02,1,1.5620158240913797
FOODS_1_006,CA_1,2016-04-03,2,1.5620158240913797
FOODS_1_006,CA_1,2016-04-04,1,1.5620158240913797
FOODS_1_006,CA_1,2016-04-05,2,1.5620158240913797
FOODS_1_006,CA_1,2016-04-06,8,1.5620158240913797
FOODS_1_006,CA_1,2016-04-07,3,1.5620158240913797
FOODS_1_006,CA_1,2016-04-08,2,1.5620158240913797
FOODS_1_006,CA_1,2016-04-09,3,1.5620158240913797
FOODS_1_006,CA_1,2016-04-10,0,1.5620158240913797
FOODS_1_006,CA_1,2016-04-11,0,1.5620158240913797
FOODS_1_006,CA_1,2016-04-12,0,1.5620158240913797
FOODS_1_006,CA_1,2016-04-13,0,1.5620158240913797
FOODS_1_006,CA_1,2016-04-14,2,1.5620158240913797
FOODS_1_006,CA_1,2016-04-15,1,1.5620158240913797
FOODS_1_006,CA_1,2016-04-16,3,1.5620158240913797
FOODS_1_006,CA_1,2016-04-17,1,1.5620158240913797
FOODS_1_006,CA_1,2016-04-18,0,1.5620158240913797
FOODS_1_006,CA_1,2016-04-19,2,1.5620158240913797
FOODS_1_006,CA_1,2016-04-20,1,1.5620158240913797
FOODS_1_006,CA_1,2016-04-21,2,1.5620158240913797
FOODS_1_006,CA_1,2016-04-22,3,1.5620158240913797
FOODS_1_006,CA_1,2016-04-23,2,1.5620158240913797
FOODS_1_006,CA_1,2016-04-24,2,1.5620158240913797
FOODS_1_008,CA_1,2016-03-28,0,0.310378026582293
FOODS_1_008,CA_1,2016-03-29,0,0.310378026582293
FOODS_1_008,CA_1,2016-03-30,0,0.310378026582293
FOODS_1_008,CA_1,2016-03-31,0,0.310378026582293
FOODS_1_008,CA_1,2016-04-01,1,0.310378026582293
FOODS_1_008,CA_1,2016-04-02,1,0.310378026582293
FOODS_1_008,CA_1,2016-04-03,0,0.310378026582293
FOODS_1_008,CA_1,2016-04-04,0,0.310378026582293
FOODS_1_008,CA_1,2016-04-05,0,0.310378026582293
FOODS_1_008,CA_1,2016-04-06,0,0.310378026582293
FOODS_1_008,CA_1,2016-04-07,0,0.310378026582293
FOODS_1_008,CA_1,2016-04-08,0,0.310378026582293
FOODS_1_008,CA_1,2016-04-09,0,0.310378026582293
FOODS_1_008,CA_1,2016-04-10,1,0.310378026582293
FOODS_1_008,CA_1,2016-04-11,0,0.310378026582293
FOODS_1_008,CA_1,2016-04-12,0,0.310378026582293
FOODS_1_008,CA_1,2016-04-13,0,0.310378026582293
FOODS_1_008,CA_1,2016-04-14,0,0.310378026582293
FOODS_1_008,CA_1,2016-04-15,0,0.310378026582293
FOODS_1_008,CA_1,2016-04-16,1,0.310378026582293
FOODS_1_008,CA_1,2016-04-17,0,0.310378026582293
FOODS_1_008,CA_1,2016-04-18,0,0.310378026582293
FOODS_1_008,CA_1,2016-04-19,0,0.310378026582293
FOODS_1_008,CA_1,2016-04-20,0,0.310378026582293
FOODS_1_008,CA_1,2016-04-21,0,0.310378026582293
FOODS_1_008,CA_1,2016-04-22,0,0.310378026582293
FOODS_1_008,CA_1,2016-04-23,0,0.310378026582293
FOODS_1_008,CA_1,2016-04-24,0,0.310378026582293
FOODS_1_009,CA_1,2016-03-28,0,1.4629610258889512
FOODS_1_009,CA_1,2016-03-29,0,1.4629610258889512
FOODS_1_009,CA_1,2016-03-30,0,1.4629610258889512
FOODS_1_009,CA_1,2016-03-31,0,1.4629610258889512
FOODS_1_009,CA_1,2016-04-01,0,1.4629610258889512
FOODS_1_009,CA_1,2016-04-02,0,1.4629610258889512
FOODS_1_009,CA_1,2016-04-03,0,1.4629610258889512
FOODS_1_009,CA_1,2016-04-04,0,1.4629610258889512
FOODS_1_009,CA_1,2016-04-05,0,1.4629610258889512
FOODS_1_009,CA_1,2016-04-06,0,1.4629610258889512
FOODS_1_009,CA_1,2016-04-07,0,1.4629610258889512
FOODS_1_009,CA_1,2016-04-08,0,1.4629610258889512
FOODS_1_009,CA_1,2016-04-09,0,1.4629610258889512
FOODS_1_009,CA_1,2016-04-10,0,1.4629610258889512
FOODS_1_009,CA_1,2016-04-11,0,1.4629610258889512
FOODS_1_009,CA_1,2016-04-12,0,1.4629610258889512
FOODS_1_009,CA_1,2016-04-13,0,1.4629610258889512
FOODS_1_009,CA_1,2016-04-14,0,1.4629610258889512
FOODS_1_009,CA_1,2016-04-15,0,1.4629610258889512
FOODS_1_009,CA_1,2016-04-16,0,1.4629610258889512
FOODS_1_009,CA_1,2016-04-17,0,1.4629610258889512
FOODS_1_009,CA_1,2016-04-18,0,1.4629610258889512
FOODS_1_009,CA_1,2016-04-19,0,1.4629610258889512
FOODS_1_009,CA_1,2016-04-20,0,1.4629610258889512
FOODS_1_009,CA_1,2016-04-21,0,1.4629610258889512
FOODS_1_009,CA_1,2016-04-22,0,1.4629610258889512
FOODS_1_009,CA_1,2016-04-23,0,1.4629610258889512
FOODS_1_009,CA_1,2016-04-24,0,1.4629610258889512
FOODS_1_010,CA_1,2016-03-28,0,0.19341228778753874
FOODS_1_010,CA_1,2016-03-29,0,0.19341228778753874
FOODS_1_010,CA_1,2016-03-30,0,0.19341228778753874
FOODS_1_010,CA_1,2016-03-31,0,0.19341228778753874
FOODS_1_010,CA_1,2016-04-01,0,0.19341228778753874
FOODS_1_010,CA_1,2016-04-02,0,0.19341228778753874
FOODS_1_010,CA_1,2016-04-03,1,0.19341228778753874
FOODS_1_010,CA_1,2016-04-04,0,0.19341228778753874
FOODS_1_010,CA_1,2016-04-05,1,0.19341228778753874
FOODS_1_010,CA_1,2016-04-06,3,0.19341228778753874
FOODS_1_010,CA_1,2016-04-07,0,0.19341228778753874
FOODS_1_010,CA_1,2016-04-08,0,0.19341228778753874
FOODS_1_010,CA_1,2016-04-09,0,0.19341228778753874
FOODS_1_010,CA_1,2016-04-10,0,0.19341228778753874
FOODS_1_010,CA_1,2016-04-11,0,0.19341228778753874
FOODS_1_010,CA_1,2016-04-12,0,0.19341228778753874
FOODS_1_010,CA_1,2016-04-13,0,0.19341228778753874
FOODS_1_010,CA_1,2016-04-14,0,0.19341228778753874
FOODS_1_010,CA_1,2016-04-15,0,0.19341228778753874
FOODS_1_010,CA_1,2016-04-16,0,0.19341228778753874
FOODS_1_010,CA_1,2016-04-17,0,0.19341228778753874
FOODS_1_010,CA_1,2016-04-18,0,0.19341228778753874
FOODS_1_010,CA_1,2016-04-19,0,0.19341228778753874
FOODS_1_010,CA_1,2016-04-20,0,0.19341228778753874
FOODS_1_010,CA_1,2016-04-21,0,0.19341228778753874
FOODS_1_010,CA_1,2016-04-22,0,0.19341228778753874
FOODS_1_010,CA_1,2016-04-23,2,0.19341228778753874
FOODS_1_010,CA_1,2016-04-24,0,0.19341228778753874
FOODS_1_011,CA_1,2016-03-28,2,0.9245038531070835
FOODS_1_011,CA_1,2016-03-29,3,0.9245038531070835
FOODS_1_011,CA_1,2016-03-30,4,0.9245038531070835
FOODS_1_011,CA_1,2016-03-31,1,0.9245038531070835
FOODS_1_011,CA_1,2016-04-01,1,0.9245038531070835
FOODS_1_011,CA_1,2016-04-02,2,0.9245038531070835
FOODS_1_011,CA_1,2016-04-03,2,0.9245038531070835
FOODS_1_011,CA_1,2016-04-04,0,0.9245038531070835
FOODS_1_011,CA_1,2016-04-05,1,0.9245038531070835
FOODS_1_011,CA_1,2016-04-06,0,0.9245038531070835
FOODS_1_011,CA_1,2016-04-07,1,0.9245038531070835
FOODS_1_011,CA_1,2016-04-08,0,0.9245038531070835
FOODS_1_011,CA_1,2016-04-09,1,0.9245038531070835
FOODS_1_011,CA_1,2016-04-10,0,0.9245038531070835
FOODS_1_011,CA_1,2016-04-11,1,0.9245038531070835
FOODS_1_011,CA_1,2016-04-12,2,0.9245038531070835
FOODS_1_011,CA_1,2016-04-13,0,0.9245038531070835
FOODS_1_011,CA_1,2016-04-14,0,0.9245038531070835
FOODS_1_011,CA_1,2016-04-15,0,0.9245038531070835
FOODS_1_011,CA_1,2016-04-16,2,0.9245038531070835
FOODS_1_011,CA_1,2016-04-17,0,0.9245038531070835
FOODS_1_011,CA_1,2016-04-18,1,0.9245038531070835
FOODS_1_011,CA_1,2016-04-19,3,0.9245038531070835
FOODS_1_011,CA_1,2016-04-20,2,0.9245038531070835
FOODS_1_011,CA_1,2016-04-21,3,0.9245038531070835
FOODS_1_011,CA_1,2016-04-22,1,0.9245038531070835
FOODS_1_011,CA_1,2016-04-23,0,0.9245038531070835
FOODS_1_011,CA_1,2016-04-24,1,0.9245038531070835
FOODS_1_012,CA_1,2016-03-28,7,3.5930154055572077
FOODS_1_012,CA_1,2016-03-29,2,3.5930154055572077
FOODS_1_012,CA_1,2016-03-30,2,3.5930154055572077
FOODS_1_012,CA_1,2016-03-31,2,3.5930154055572077
FOODS_1_012,CA_1,2016-04-01,0,3.5930154055572077
FOODS_1_012,CA_1,2016-04-02,2,3.5930154055572077
FOODS_1_012,CA_1,2016-04-03,0,3.5930154055572077
FOODS_1_012,CA_1,2016-04-04,4,3.5930154055572077
FOODS_1_012,CA_1,2016-04-05,3,3.5930154055572077
FOODS_1_012,CA_1,2016-04-06,5,3.5930154055572077
FOODS_1_012,CA_1,2016-04-07,4,3.5930154055572077
FOODS_1_012,CA_1,2016-04-08,1,3.5930154055572077
FOODS_1_012,CA_1,2016-04-09,5,3.5930154055572077
FOODS_1_012,CA_1,2016-04-10,1,3.5930154055572077
FOODS_1_012,CA_1,2016-04-11,3,3.5930154055572077
FOODS_1_012,CA_1,2016-04-12,1,3.5930154055572077
FOODS_1_012,CA_1,2016-04-13,2,3.5930154055572077
FOODS_1_012,CA_1,2016-04-14,0,3.5930154055572077
FOODS_1_012,CA_1,2016-04-15,1,3.5930154055572077
FOODS_1_012,CA_1,2016-04-16,0,3.5930154055572077
FOODS_1_012,CA_1,2016-04-17,6,3.5930154055572077
FOODS_1_012,CA_1,2016-04-18,5,3.5930154055572077
FOODS_1_012,CA_1,2016-04-19,2,3.5930154055572077
FOODS_1_012,CA_1,2016-04-20,2,3.5930154055572077
FOODS_1_012,CA_1,2016-04-21,5,3.5930154055572077
FOODS_1_012,CA_1,2016-04-22,6,3.5930154055572077
FOODS_1_012,CA_1,2016-04-23,2,3.5930154055572077
FOODS_1_012,CA_1,2016-04-24,4,3.5930154055572077
FOODS_1_013,CA_1,2016-03-28,0,2.048282177545556
FOODS_1_013,CA_1,2016-03-29,0,2.048282177545556
FOODS_1_013,CA_1,2016-03-30,0,2.048282177545556
FOODS_1_013,CA_1,2016-03-31,0,2.048282177545556
FOODS_1_013,CA_1,2016-04-01,0,2.048282177545556
FOODS_1_013,CA_1,2016-04-02,0,2.048282177545556
FOODS_1_013,CA_1,2016-04-03,2,2.048282177545556
FOODS_1_013,CA_1,2016-04-04,3,2.048282177545556
FOODS_1_013,CA_1,2016-04-05,5,2.048282177545556
FOODS_1_013,CA_1,2016-04-06,2,2.048282177545556
FOODS_1_013,CA_1,2016-04-07,0,2.048282177545556
FOODS_1_013,CA_1,2016-04-08,8,2.048282177545556
FOODS_1_013,CA_1,2016-04-09,4,2.048282177545556
FOODS_1_013,CA_1,2016-04-10,3,2.048282177545556
FOODS_1_013,CA_1,2016-04-11,0,2.048282177545556
FOODS_1_013,CA_1,2016-04-12,6,2.048282177545556
FOODS_1_013,CA_1,2016-04-13,6,2.048282177545556
FOODS_1_013,CA_1,2016-04-14,3,2.048282177545556
FOODS_1_013,CA_1,2016-04-15,2,2.048282177545556
FOODS_1_013,CA_1,2016-04-16,0,2.048282177545556
FOODS_1_013,CA_1,2016-04-17,3,2.048282177545556
FOODS_1_013,CA_1,2016-04-18,1,2.048282177545556
FOODS_1_013,CA_1,2016-04-19,1,2.048282177545556
FOODS_1_013,CA_1,2016-04-20,4,2.048282177545556
FOODS_1_013,CA_1,2016-04-21,1,2.048282177545556
FOODS_1_013,CA_1,2016-04-22,4,2.048282177545556
FOODS_1_013,CA_1,2016-04-23,9,2.048282177545556
FOODS_1_013,CA_1,2016-04-24,1,2.048282177545556
FOODS_1_014,CA_1,2016-03-28,1,1.684872616576987
FOODS_1_014,CA_1,2016-03-29,0,1.684872616576987
FOODS_1_014,CA_1,2016-03-30,2,1.684872616576987
FOODS_1_014,CA_1,2016-03-31,0,1.684872616576987
FOODS_1_014,CA_1,2016-04-01,2,1.684872616576987
FOODS_1_014,CA_1,2016-04-02,2,1.684872616576987
FOODS_1_014,CA_1,2016-04-03,1,1.684872616576987
FOODS_1_014,CA_1,2016-04-04,1,1.684872616576987
FOODS_1_014,CA_1,2016-04-05,1,1.684872616576987
FOODS_1_014,CA_1,2016-04-06,1,1.684872616576987
FOODS_1_014,CA_1,2016-04-07,0,1.684872616576987
FOODS_1_014,CA_1,2016-04-08,1,1.684872616576987
FOODS_1_014,CA_1,2016-04-09,2,1.684872616576987
FOODS_1_014,CA_1,2016-04-10,2,1.684872616576987
FOODS_1_014,CA_1,2016-04-11,4,1.684872616576987
FOODS_1_014,CA_1,2016-04-12,0,1.684872616576987
FOODS_1_014,CA_1,2016-04-13,0,1.684872616576987
FOODS_1_014,CA_1,2016-04-14,3,1.684872616576987
FOODS_1_014,CA_1,2016-04-15,0,1.684872616576987
FOODS_1_014,CA_1,2016-04-16,1,1.684872616576987
FOODS_1_014,CA_1,2016-04-17,0,1.684872616576987
FOODS_1_014,CA_1,2016-04-18,1,1.684872616576987
FOODS_1_014,CA_1,2016-04-19,0,1.684872616576987
FOODS_1_014,CA_1,2016-04-20,0,1.684872616576987
FOODS_1_014,CA_1,2016-04-21,1,1.684872616576987
FOODS_1_014,CA_1,2016-04-22,0,1.684872616576987
FOODS_1_014,CA_1,2016-04-23,3,1.684872616576987
FOODS_1_014,CA_1,2016-04-24,2,1.684872616576987
FOODS_1_015,CA_1,2016-03-28,0,0.6469023360704097
FOODS_1_015,CA_1,2016-03-29,1,0.6469023360704097
FOODS_1_015,CA_1,2016-03-30,0,0.6469023360704097
FOODS_1_015,CA_1,2016-03-31,1,0.6469023360704097
FOODS_1_015,CA_1,2016-04-01,1,0.6469023360704097
FOODS_1_015,CA_1,2016-04-02,0,0.6469023360704097
FOODS_1_015,CA_1,2016-04-03,0,0.6469023360704097
FOODS_1_015,CA_1,2016-04-04,0,0.6469023360704097
FOODS_1_015,CA_1,2016-04-05,0,0.6469023360704097
FOODS_1_015,CA_1,2016-04-06,1,0.6469023360704097
FOODS_1_015,CA_1,2016-04-07,0,0.6469023360704097
FOODS_1_015,CA_1,2016-04-08,0,0.6469023360704097
FOODS_1_015,CA_1,2016-04-09,1,0.6469023360704097
FOODS_1_015,CA_1,2016-04-10,0,0.6469023360704097
FOODS_1_015,CA_1,2016-04-11,0,0.6469023360704097
FOODS_1_015,CA_1,2016-04-12,0,0.6469023360704097
FOODS_1_015,CA_1,2016-04-13,0,0.6469023360704097
FOODS_1_015,CA_1,2016-04-14,3,0.6469023360704097
FOODS_1_015,CA_1,2016-04-15,0,0.6469023360704097
FOODS_1_015,CA_1,2016-04-16,1,0.6469023360704097
FOODS_1_015,CA_1,2016-04-17,1,0.6469023360704097
FOODS_1_015,CA_1,2016-04-18,0,0.6469023360704097
FOODS_1_015,CA_1,2016-04-19,2,0.6469023360704097
FOODS_1_015,CA_1,2016-04-20,0,0.6469023360704097
FOODS_1_015,CA_1,2016-04-21,1,0.6469023360704097
FOODS_1_015,CA_1,2016-04-22,2,0.6469023360704097
FOODS_1_015,CA_1,2016-04-23,2,0.6469023360704097
FOODS_1_015,CA_1,2016-04-24,0,0.6469023360704097
FOODS_1_016,CA_1,2016-03-28,0,1.0816271038776224
FOODS_1_016,CA_1,2016-03-29,0,1.0816271038776224
FOODS_1_016,CA_1,2016-03-30,0,1.0816271038776224
FOODS_1_016,CA_1,2016-03-31,0,1.0816271038776224
FOODS_1_016,CA_1,2016-04-01,0,1.0816271038776224
FOODS_1_016,CA_1,2016-04-02,0,1.0816271038776224
FOODS_1_016,CA_1,2016-04-03,0,1.0816271038776224
FOODS_1_016,CA_1,2016-04-04,0,1.0816271038776224
FOODS_1_016,CA_1,2016-04-05,0,1.0816271038776224
FOODS_1_016,CA_1,2016-04-06,0,1.0816271038776224
FOODS_1_016,CA_1,2016-04-07,0,1.0816271038776224
FOODS_1_016,CA_1,2016-04-08,0,1.0816271038776224
FOODS_1_016,CA_1,2016-04-09,0,1.0816271038776224
FOODS_1_016,CA_1,2016-04-10,0,1.0816271038776224
FOODS_1_016,CA_1,2016-04-11,0,1.0816271038776224
FOODS_1_016,CA_1,2016-04-12,0,1.0816271038776224
FOODS_1_016,CA_1,2016-04-13,0,1.0816271038776224
FOODS_1_016,CA_1,2016-04-14,0,1.0816271038776224
FOODS_1_016,CA_1,2016-04-15,0,1.0816271038776224
FOODS_1_016,CA_1,2016-04-16,0,1.0816271038776224
FOODS_1_016,CA_1,2016-04-17,0,1.0816271038776224
FOODS_1_016,CA_1,2016-04-18,0,1.0816271038776224
FOODS_1_016,CA_1,2016-04-19,0,1.0816271038776224
FOODS_1_016,CA_1,2016-04-20,0,1.0816271038776224
FOODS_1_016,CA_1,2016-04-21,1,1.0816271038776224
FOODS_1_016,CA_1,2016-04-22,1,1.0816271038776224
FOODS_1_016,CA_1,2016-04-23,2,1.0816271038776224
FOODS_1_016,CA_1,2016-04-24,1,1.0816271038776224
FOODS_1_017,CA_1,2016-03-28,0,0.893702305745404
FOODS_1_017,CA_1,2016-03-29,1,0.893702305745404
FOODS_1_017,CA_1,2016-03-30,0,0.893702305745404
FOODS_1_017,CA_1,2016-03-31,0,0.893702305745404
FOODS_1_017,CA_1,2016-04-01,1,0.893702305745404
FOODS_1_017,CA_1,2016-04-02,1,0.893702305745404
FOODS_1_017,CA_1,2016-04-03,1,0.893702305745404
FOODS_1_017,CA_1,2016-04-04,0,0.893702305745404
FOODS_1_017,CA_1,2016-04-05,0,0.893702305745404
FOODS_1_017,CA_1,2016-04-06,0,0.893702305745404
FOODS_1_017,CA_1,2016-04-07,2,0.893702305745404
FOODS_1_017,CA_1,2016-04-08,1,0.893702305745404
FOODS_1_017,CA_1,2016-04-09,2,0.893702305745404
FOODS_1_017,CA_1,2016-04-10,1,0.893702305745404
FOODS_1_017,CA_1,2016-04-11,1,0.893702305745404
FOODS_1_017,CA_1,2016-04-12,0,0.893702305745404
FOODS_1_017,CA_1,2016-04-13,1,0.893702305745404
FOODS_1_017,CA_1,2016-04-14,0,0.893702305745404
FOODS_1_017,CA_1,2016-04-15,2,0.893702305745404
FOODS_1_017,CA_1,2016-04-16,2,0.893702305745404
FOODS_1_017,CA_1,2016-04-17,0,0.893702305745404
