item_id,store_id,cat_id,abc_class,xyz_class,forecast_mean,D_annual,sell_price,EOQ,annual_ordering_cost,annual_holding_cost,total_annual_cost_EOQ,total_annual_cost_naive,cost_saving_vs_naive,cost_saving_pct,safety_stock,holding_cost_per_unit,annual_ordering_cost_naive,annual_holding_cost_naive,forecast_error_std,dept_id,state_id,abc_xyz,service_level,Z_score,sigma_L,ss_holding_cost
FOODS_1_013,CA_1,FOODS,B,Z,2.0482821775455564,747.6229948041281,1.48,159.0,23.510157069312207,26.817599999999995,50.3277570693122,132.32943246735468,82.00167539804248,61.96782822164077,11.1,0.296,124.60383246735468,7.7256,2.55934846206306,FOODS_1,CA,BZ,0.95,1.6448536269514722,6.771399548974485,3.2856000000000005
FOODS_1_014,CA_1,FOODS,C,Z,1.6848726165769872,614.9785050506003,0.98,177.0,17.37227415397176,18.0712,35.44347415397176,106.1616175084334,70.71814335446163,66.61366416053697,3.7,0.196,102.4964175084334,3.6652,1.1001442906807546,FOODS_1,CA,CZ,0.9,1.2815515655446004,2.910708199428831,0.7252000000000001
FOODS_1_015,CA_1,FOODS,B,Z,0.6469023360704099,236.1193526656996,3.24,60.0,19.676612722141634,21.772800000000004,41.44941272214164,51.40602544428327,9.956612722141635,19.36857136121751,3.6,0.6480000000000001,39.35322544428327,12.052800000000003,0.8317445171439015,FOODS_1,CA,BZ,0.95,1.6448536269514722,2.2005891467042624,2.3328
FOODS_1_016,CA_1,FOODS,B,Z,1.0816271038776224,394.79389291533215,1.98,100.0,19.73969464576661,20.631600000000002,40.37129464576661,72.57058215255537,32.199287506788764,44.36961445217641,2.1,0.396,65.79898215255537,6.771600000000001,0.4755948656056709,FOODS_1,CA,BZ,0.95,1.6448536269514722,1.2583057392117916,0.8316000000000001
FOODS_1_017,CA_1,FOODS,C,Z,0.893702305745404,326.2013415970725,2.38,83.0,19.650683228739307,21.2772,40.927883228739304,63.030090266178746,22.10220703743944,35.06611991844036,3.2,0.476,54.36689026617874,8.6632,0.956044540814477,FOODS_1,CA,CZ,0.9,1.2815515655446004,2.529456097296047,1.5232
FOODS_1_018,CA_1,FOODS,A,Y,9.335778617071387,3407.5591952310565,0.98,417.0,40.85802392363377,46.824400000000004,87.68242392363378,576.8249325385095,489.14250861487574,84.79912726071701,30.4,0.196,567.9265325385095,8.8984,5.603511784255115,FOODS_1,CA,AY,0.98,2.0537489106318225,14.825498649758854,5.9584
FOODS_1_019,CA_1,FOODS,A,Z,8.331276464646749,3040.915909596063,1.08,375.0,40.545545461280845,49.18320000000001,89.72874546128085,518.7425182660105,429.0137728047297,82.70264296799593,40.2,0.21600000000000003,506.8193182660105,11.923200000000001,7.395837525149718,FOODS_1,CA,AZ,0.98,2.0537489106318225,19.567546828585563,8.683200000000001
FOODS_1_020,CA_1,FOODS,B,Z,1.1690261249270293,426.6945355983657,2.68,89.0,23.97160312350369,26.2104,50.18200312350369,81.51415593306095,31.332152809557257,38.43768294096927,4.4,0.536,71.11575593306095,10.3984,1.0202966681339751,FOODS_1,CA,BZ,0.95,1.6448536269514722,2.6994512473902983,2.3584000000000005
FOODS_1_021,CA_1,FOODS,A,Z,2.3801025595935537,868.7374342516471,0.98,211.0,20.58619512444661,22.5008,43.08699512444662,149.5523723752745,106.46537725082788,71.18936032901729,9.3,0.196,144.7895723752745,4.7628,1.7089865185644153,FOODS_1,CA,AZ,0.98,2.0537489106318225,4.521553322083513,1.8228
FOODS_1_022,CA_1,FOODS,C,Z,0.0623160757294412,22.745367641246037,4.63,16.0,7.1079273878893865,8.2414,15.349327387889387,18.51429460687434,3.1649672189849536,17.09472213869711,0.9,0.926,3.7908946068743394,14.723400000000002,0.262265264156481,FOODS_1,CA,CZ,0.9,1.2815515655446004,0.6938886664887108,0.8334
FOODS_1_023,CA_1,FOODS,A,Z,0.2653497179030116,96.85264703459923,5.4,30.0,16.14210783909987,21.708000000000002,37.85010783909988,37.85010783909988,0.0,0.0,5.1,1.08,16.14210783909987,21.708000000000002,0.9371802805793976,FOODS_1,CA,AZ,0.98,2.0537489106318225,2.479545956046822,5.508
FOODS_1_024,CA_1,FOODS,A,Z,0.5133236646243778,187.3631375878979,4.74,44.0,21.2912656349884,22.1832,43.4744656349884,46.77438959798299,3.2999239629945905,7.054980281638759,1.4,0.9480000000000001,31.227189597982985,15.5472,0.262265264156481,FOODS_1,CA,AZ,0.98,2.0537489106318225,0.6938886664887108,1.3272000000000002
FOODS_1_025,CA_1,FOODS,B,Z,0.5916850608686296,215.9650472170498,4.27,50.0,21.596504721704978,24.5952,46.19170472170498,52.049374536174966,5.857669814469986,11.254063793598197,3.8,0.854,35.99417453617497,16.0552,0.8629652337776967,FOODS_1,CA,BZ,0.95,1.6448536269514722,2.2831913986705024,3.2452
FOODS_1_026,CA_1,FOODS,A,Z,1.1550592850385937,421.5966390390867,6.98,55.0,38.326967185371515,47.464000000000006,85.79096718537153,100.28010650651447,14.489139321142943,14.448667662914467,6.5,1.3960000000000001,70.26610650651446,30.014000000000003,1.1930131697849873,FOODS_1,CA,AZ,0.98,2.0537489106318225,3.1564161580759533,9.074000000000002
FOODS_1_027,CA_1,FOODS,B,Z,1.0975947297802524,400.6220763697921,1.78,106.0,18.89726775329208,21.431200000000004,40.32846775329209,74.67354606163202,34.345078308339936,45.993635122126285,7.2,0.35600000000000004,66.77034606163203,7.903200000000001,1.64389201360094,FOODS_1,CA,BZ,0.95,1.6448536269514722,4.349329450233297,2.5632
FOODS_1_028,CA_1,FOODS,B,Z,0.6900126953848821,251.85463381548195,2.78,67.0,18.795121926528505,21.795199999999998,40.5903219265285,53.484972302580324,12.894650376051821,24.108922227916594,5.7,0.5559999999999999,41.975772302580324,11.509199999999998,1.3113263207824053,FOODS_1,CA,BZ,0.95,1.6448536269514722,3.469443332443555,3.1692
FOODS_1_029,CA_1,FOODS,C,Z,0.4241504155087078,154.81490166067834,3.94,44.0,17.59260246144072,18.990800000000004,36.58340246144073,39.27728361011306,2.6938811486723324,6.85862386873087,2.1,0.788,25.802483610113057,13.474800000000002,0.6118321864193026,FOODS_1,CA,CZ,0.9,1.2815515655446004,1.6187558093703849,1.6548000000000005
FOODS_1_030,CA_1,FOODS,B,Z,0.3482505635304601,127.11145568861792,3.24,44.0,14.44448360097931,16.459200000000003,30.903683600979313,33.10844261476966,2.204759013790344,6.659204842232,3.4,0.6480000000000001,21.185242614769653,11.923200000000001,0.7901510136288028,FOODS_1,CA,BZ,0.95,1.6448536269514722,2.09054308024742,2.2032000000000003
FOODS_1_031,CA_1,FOODS,A,Z,0.981506923610741,358.25002711792047,3.28,74.0,24.206082913373006,28.4704,52.67648291337301,73.74673785298674,21.070254939613733,28.571100977533458,6.4,0.656,59.708337852986745,14.0384,1.1773883752795364,FOODS_1,CA,AZ,0.98,2.0537489106318225,3.1150768375280418,4.1984
FOODS_1_032,CA_1,FOODS,A,Z,2.25053186704174,821.444131470235,0.98,205.0,20.035222718786223,22.0892,42.12442271878622,141.84655524503916,99.72213252625293,70.30282290182056,10.2,0.196,136.90735524503916,4.9392000000000005,1.8743605611587948,FOODS_1,CA,AZ,0.98,2.0537489106318225,4.959091912093643,1.9992
FOODS_1_033,CA_1,FOODS,B,Z,0.9244340009955784,337.4184103633861,5.4,56.0,30.12664378244519,33.912,64.03864378244519,76.10840172723101,12.06975794478582,15.858640663672421,3.4,1.08,56.23640172723101,19.872,0.7867957924694432,FOODS_1,CA,BZ,0.95,1.6448536269514722,2.081665999466133,3.672
FOODS_1_034,CA_1,FOODS,B,Z,0.3995162704495317,145.82343871407906,5.47,37.0,19.705870096497172,24.2868,43.99267009649717,44.761706452346516,0.7690363558493445,1.7180675555076605,3.7,1.094,24.30390645234651,20.457800000000002,0.8443713418650368,FOODS_1,CA,BZ,0.95,1.6448536269514722,2.233996584764789,4.0478000000000005
FOODS_1_035,CA_1,FOODS,B,Z,1.464892537040447,534.6857760197632,2.48,104.0,25.706046924027078,31.0992,56.805246924027074,101.86149600329387,45.05624907926679,44.232856228431814,10.7,0.496,89.11429600329387,12.7472,2.456769074559977,FOODS_1,CA,BZ,0.95,1.6448536269514722,6.5,5.3072
FOODS_1_036,CA_1,FOODS,A,Z,2.324976201549449,848.6163135655489,1.78,154.0,27.552477713167175,30.580400000000004,58.132877713167176,149.94445226092483,91.81157454775766,61.23039109709265,8.9,0.35600000000000004,141.43605226092484,8.5084,1.6342077348473545,FOODS_1,CA,AZ,0.98,2.0537489106318225,4.323707257024283,3.1684
FOODS_1_037,CA_1,FOODS,B,Z,3.155841539706078,1151.8821619927185,3.24,133.0,43.303840676417984,48.21120000000001,91.515040676418,206.81956033211975,115.30451965570175,55.751264276232284,7.9,0.6480000000000001,191.98036033211974,14.839200000000002,1.8122890316921123,FOODS_1,CA,BZ,0.95,1.6448536269514722,4.794866081627384,5.119200000000001
FOODS_1_038,CA_1,FOODS,A,Z,0.3521410005165445,128.53146518853876,8.98,27.0,23.802123183062736,31.070800000000006,54.87292318306274,55.18671086475647,0.31378768169373217,0.5685928310942777,3.8,1.7960000000000003,21.421910864756462,33.76480000000001,0.693888666488711,FOODS_1,CA,AZ,0.98,2.0537489106318225,1.8358568490953675,6.824800000000001
FOODS_1_039,CA_1,FOODS,C,Z,0.5492804649579396,200.48736970964794,2.48,64.0,15.663075758566245,17.112,32.775075758566246,42.09456161827465,9.319485859708408,22.139405902881546,2.5,0.496,33.414561618274654,8.68,0.7310208850583779,FOODS_1,CA,CZ,0.9,1.2815515655446004,1.9340994650588008,1.2400000000000002
FOODS_1_040,CA_1,FOODS,A,Z,3.489009343459565,1273.4884103627412,1.78,189.0,33.6901695863159,38.519200000000005,72.20936958631592,222.4652683937902,150.2558988074743,67.54128403607854,13.7,0.35600000000000004,212.24806839379022,10.2172,2.5302403842552987,FOODS_1,CA,AZ,0.98,2.0537489106318225,6.694386813952031,4.8772
FOODS_1_041,CA_1,FOODS,B,Z,1.171401376683776,427.5615024895783,2.24,98.0,21.81436237191726,24.640000000000004,46.45436237191726,80.66825041492972,34.21388804301245,42.41307809085729,6.0,0.44800000000000006,71.26025041492971,9.408000000000001,1.387777332977422,FOODS_1,CA,BZ,0.95,1.6448536269514722,3.671713698190735,2.6880000000000006
FOODS_1_042,CA_1,FOODS,B,Z,3.514275223911428,1282.7104567276713,0.98,256.0,25.05293860796233,27.126400000000004,52.179338607962336,218.76347612127856,166.58413751331622,76.1480574668529,10.4,0.196,213.78507612127856,4.9784,2.3948799000053715,FOODS_1,CA,BZ,0.95,1.6448536269514722,6.336256635281448,2.0384
FOODS_1_043,CA_1,FOODS,A,Y,0.0131942702761603,4.81590865079851,1.78,12.0,2.006628604499379,2.2072000000000003,4.21382860449938,6.2138514417997515,2.0000228373003717,32.186524831386926,0.2,0.35600000000000004,0.8026514417997516,5.4112,0.0277864336578829,FOODS_1,CA,AY,0.98,2.0537489106318225,0.0735159932801529,0.0712
FOODS_1_044,CA_1,FOODS,A,Z,0.9980460651829036,364.2868137917598,2.78,81.0,22.486840357516037,26.910399999999996,49.39724035751603,73.4468689652933,24.049628607777272,32.74425301797647,7.9,0.5559999999999999,60.7144689652933,12.732399999999998,1.462041770116756,FOODS_1,CA,AZ,0.98,2.0537489106318225,3.8681989301176025,4.3924
FOODS_1_045,CA_1,FOODS,A,Z,2.83996932047543,1036.588801973532,1.78,171.0,30.309614092793336,34.8168,65.12641409279334,182.48360032892202,117.35718623612868,64.31108659879318,12.3,0.35600000000000004,172.76480032892204,9.718800000000002,2.272448275323592,FOODS_1,CA,AZ,0.98,2.0537489106318225,6.012333003763861,4.378800000000001
FOODS_1_046,CA_1,FOODS,A,Y,6.374042853816239,2326.5256416429274,0.98,345.0,33.71776292236127,39.9448,73.66256292236127,396.82907360715456,323.16651068479325,81.4372061369464,31.3,0.196,387.7542736071546,9.0748,5.767034154413195,FOODS_1,CA,AY,0.98,2.0537489106318225,15.258138174992984,6.1348
FOODS_1_047,CA_1,FOODS,B,Z,0.7387324910894334,269.6373592476432,3.28,64.0,21.065418691222124,23.8784,44.94381869122212,57.665959874607196,12.722141183385077,22.06178690348512,4.4,0.656,44.9395598746072,12.7264,1.0079052613579391,FOODS_1,CA,BZ,0.95,1.6448536269514722,2.6666666666666665,2.8864
FOODS_1_048,CA_1,FOODS,B,Z,0.3249784814027209,118.61714571199313,5.98,31.0,19.131797695482764,23.92,43.05179769548276,43.09152428533219,0.03972658984942967,0.09219119190673908,4.5,1.1960000000000002,19.76952428533219,23.322000000000003,1.0408329997330663,FOODS_1,CA,BZ,0.95,1.6448536269514722,2.753785273643051,5.3820000000000014
FOODS_1_049,CA_1,FOODS,B,Z,0.8047374966302488,293.7291862700408,2.24,81.0,18.13143125123709,20.294400000000003,38.42583125123709,57.82526437834014,19.399433127103045,33.54836910070328,4.8,0.44800000000000006,48.95486437834013,8.870400000000002,1.1007452982594166,FOODS_1,CA,BZ,0.95,1.6448536269514722,2.912298316018036,2.1504000000000003
FOODS_1_050,CA_1,FOODS,B,Z,1.170106316457431,427.08880550696233,5.98,60.0,35.59073379224686,43.29520000000001,78.88593379224687,96.53666758449373,17.650733792246854,18.283968396566046,6.2,1.1960000000000002,71.18146758449372,25.355200000000004,1.4327979804948263,FOODS_1,CA,BZ,0.95,1.6448536269514722,3.790827135384885,7.4152
FOODS_1_051,CA_1,FOODS,B,Z,0.8358553629872648,305.08720749035166,3.87,63.0,24.213270435742196,28.870199999999997,53.08347043574219,66.94706791505861,13.863597479316418,20.708296735125625,5.8,0.774,50.847867915058615,16.0992,1.3228756555322954,FOODS_1,CA,BZ,0.95,1.6448536269514722,3.5000000000000004,4.4892
FOODS_1_052,CA_1,FOODS,C,Z,1.1844937926911383,432.3402343322655,0.98,149.0,14.50806155477401,15.6016,30.109661554774007,75.99630572204424,45.886644167270234,60.38009838938776,5.1,0.196,72.05670572204424,3.9396000000000004,1.5166623059417512,FOODS_1,CA,CZ,0.9,1.2815515655446004,4.012711284387634,0.9996
FOODS_1_053,CA_1,FOODS,B,Z,0.1067811944675191,38.975135980644474,5.47,19.0,10.256614731748545,12.4716,22.728214731748544,24.984455996774077,2.2562412650255332,9.030579914635133,1.9,1.094,6.495855996774079,18.488599999999998,0.4409585518440984,FOODS_1,CA,BZ,0.95,1.6448536269514722,1.1666666666666663,2.0786
FOODS_1_054,CA_1,FOODS,A,Z,1.7887286584039497,652.8859603174417,1.88,132.0,24.730528799903094,28.388,53.118528799903096,118.02632671957362,64.90779791967051,54.99433874095663,9.5,0.376,108.81432671957361,9.212,1.7559422921421233,FOODS_1,CA,AZ,0.98,2.0537489106318225,4.645786621588785,3.572
FOODS_1_055,CA_1,FOODS,A,Z,2.1079015088572968,769.3840507329134,3.98,98.0,39.25428830269966,49.75,89.00428830269966,150.91667512215224,61.91238681945258,41.02421867519979,13.5,0.796,128.23067512215223,22.686,2.479545956046822,FOODS_1,CA,AZ,0.98,2.0537489106318225,6.560261964055783,10.746
FOODS_1_056,CA_1,FOODS,C,Z,0.82821178937969,302.29730312358686,2.24,82.0,18.432762385584564,18.368000000000002,36.80076238558456,57.10288385393115,20.302121468346584,35.553583458725655,0.0,0.44800000000000006,50.38288385393115,6.720000000000001,0.0,FOODS_1,CA,CZ,0.9,1.2815515655446004,0.0,0.0
FOODS_1_057,CA_1,FOODS,C,Z,0.5504100739031212,200.89967697463925,2.24,67.0,14.992513207062629,15.008000000000003,30.00051320706263,40.2032794957732,10.20276628871057,25.377945323548158,0.0,0.44800000000000006,33.4832794957732,6.720000000000001,0.0,FOODS_1,CA,CZ,0.9,1.2815515655446004,0.0,0.0
FOODS_1_058,CA_1,FOODS,A,Z,2.684886791829693,979.983679017838,1.78,166.0,29.517580693308375,29.548000000000002,59.06558069330838,168.67061316963967,109.60503247633129,64.98170037841538,0.0,0.35600000000000004,163.33061316963966,5.340000000000001,4.522383154335646e-16,FOODS_1,CA,AZ,0.98,2.0537489106318225,1.1965101159719957e-15,0.0
FOODS_1_059,CA_1,FOODS,C,Z,0.361145267249975,131.81802254624085,4.73,37.0,17.81324629003255,22.609400000000004,40.42264629003255,41.26807042437348,0.8454241343409237,2.048615614074374,5.4,0.9460000000000002,21.969670424373476,19.2984,1.588233853211413,FOODS_1,CA,CZ,0.9,1.2815515655446004,4.202071799411263,5.108400000000001
FOODS_1_060,CA_1,FOODS,C,Z,1.0333705695070985,377.18025787009094,1.68,106.0,17.791521597645797,18.984,36.7755215976458,69.07937631168181,32.303854714036014,46.7633850199849,3.5,0.336,62.86337631168182,6.216,1.0202966681339751,FOODS_1,CA,CZ,0.9,1.2815515655446004,2.6994512473902983,1.176
FOODS_1_061,CA_1,FOODS,A,Z,2.0162138541932526,735.9180567805372,2.24,128.0,28.746799092989733,32.70400000000001,61.45079909298974,133.40500946342286,71.95421037043312,53.936662993275085,9.0,0.44800000000000006,122.65300946342286,10.752000000000002,1.6567163289800082,FOODS_1,CA,AZ,0.98,2.0537489106318225,4.3832593994609725,4.032000000000001
FOODS_1_062,CA_1,FOODS,B,Z,0.6253907208430618,228.26761310771755,3.94,54.0,21.135890102566442,25.373600000000003,46.509490102566446,53.96220218461959,7.4527120820531465,13.810985801793931,5.2,0.788,38.04460218461959,15.9176,1.2013000012992978,FOODS_1,CA,BZ,0.95,1.6448536269514722,3.178341053419512,4.0976
FOODS_1_063,CA_1,FOODS,B,Z,0.3614233197522627,131.9195117095759,2.24,54.0,12.214769602738508,13.977600000000002,26.19236960273851,30.588185284929317,4.395815682190808,14.370959379393486,4.2,0.44800000000000006,21.986585284929316,8.601600000000001,0.9704632614370016,FOODS_1,CA,BZ,0.95,1.6448536269514722,2.5676044462869654,1.8816000000000004
FOODS_1_064,CA_1,FOODS,A,Z,1.1539793176953306,421.2024509587957,2.68,89.0,23.663059042628973,27.068,50.73105904262897,81.45640849313261,30.725349450503643,37.71999038368359,6.0,0.536,70.20040849313261,11.256,1.1049431980420854,FOODS_1,CA,AZ,0.98,2.0537489106318225,2.923404914871749,3.2160000000000006
FOODS_1_065,CA_1,FOODS,B,Z,0.6528242529946947,238.28085234306357,3.28,60.0,19.856737695255298,22.369600000000002,42.226337695255296,52.2430753905106,10.016737695255301,19.173330858456193,4.1,0.656,39.713475390510595,12.529600000000002,0.9511897312113418,FOODS_1,CA,BZ,0.95,1.6448536269514722,2.516611478423583,2.6896
FOODS_1_066,CA_1,FOODS,B,Z,1.6652827161707515,607.8281914023243,1.36,149.0,20.39691917457464,21.76,42.15691917457464,106.88069856705405,64.72377939247941,60.55703252339193,5.5,0.272,101.30469856705405,5.5760000000000005,1.2724180205607036,FOODS_1,CA,BZ,0.95,1.6448536269514722,3.366501646120693,1.4960000000000002
FOODS_1_067,CA_1,FOODS,A,Z,2.0489547565142763,747.8684861277109,1.97,138.0,27.096684279989525,31.9534,59.05008427998952,135.32214768795183,76.2720634079623,56.36332611557646,12.1,0.394,124.64474768795182,10.6774,2.2194427061597977,FOODS_1,CA,AZ,0.98,2.0537489106318225,5.872093449655027,4.7674
FOODS_1_068,CA_1,FOODS,B,Z,0.2022502649798921,73.82134671766062,3.58,32.0,11.534585424634471,12.243600000000002,23.778185424634472,23.831157786276773,0.05297236164230057,0.22228194751328798,1.1,0.7160000000000001,12.30355778627677,11.527600000000003,0.262265264156481,FOODS_1,CA,BZ,0.95,1.6448536269514722,0.6938886664887108,0.7876000000000002
FOODS_1_069,CA_1,FOODS,B,Z,1.4313282280584374,522.4348032413296,2.48,103.0,25.360912778705323,30.9504,56.31131277870532,99.91886720688828,43.60755442818296,43.64296318321021,10.9,0.496,87.07246720688828,12.8464,2.5018511664883785,FOODS_1,CA,BZ,0.95,1.6448536269514722,6.619276003825103,5.4064000000000005
FOODS_1_070,CA_1,FOODS,C,Z,0.1389337896483688,50.71083322165462,0.98,51.0,4.971650315848492,5.9192,10.890850315848493,12.313005536942436,1.4221552210939432,11.550025027009713,4.7,0.196,8.451805536942436,3.8612,1.3892063129334606,FOODS_1,CA,CZ,0.9,1.2815515655446004,3.6754944237829097,0.9212
FOODS_1_071,CA_1,FOODS,C,Z,0.903967715809206,329.9482162703602,2.0,91.0,18.12902287199781,19.92,38.04902287199781,62.71136937839337,24.662346506395558,39.32675486256045,4.3,0.4,54.99136937839337,7.720000000000001,1.2614554456142482,FOODS_1,CA,CZ,0.9,1.2815515655446004,3.3374973990834644,1.72
FOODS_1_072,CA_1,FOODS,B,Z,0.1176431424359476,42.93974698912088,4.74,21.0,10.223749283124018,12.324000000000002,22.54774928312402,23.74662449818681,1.1988752150627917,5.048613183546708,2.5,0.9480000000000001,7.1566244981868135,16.59,0.5669467095138409,FOODS_1,CA,BZ,0.95,1.6448536269514722,1.5,2.370000000000001
FOODS_1_073,CA_1,FOODS,B,Z,0.8820425219278091,321.9455205036503,1.94,91.0,17.689314313387378,19.3612,37.05051431338738,61.18478675060838,24.134272437221,39.44489099160099,4.4,0.388,53.65758675060838,7.5272,1.0157490003667402,FOODS_1,CA,BZ,0.95,1.6448536269514722,2.68741924943285,1.7072
FOODS_1_074,CA_1,FOODS,A,Z,1.6296454611383664,594.8205933155037,2.24,115.0,25.86176492676103,29.971200000000007,55.832964926761036,110.06796555258397,54.235000625822934,49.274101100662804,9.4,0.44800000000000006,99.13676555258397,10.9312,1.7224782195810826,FOODS_1,CA,AZ,0.98,2.0537489106318225,4.557249007736852,4.211200000000001
FOODS_1_075,CA_1,FOODS,B,Z,1.521008997842427,555.1682842124859,3.28,92.0,30.172189359374233,33.324799999999996,63.496989359374226,105.51684736874765,42.01985800937342,39.822889952850325,4.8,0.656,92.52804736874765,12.988800000000001,1.100144290680754,FOODS_1,CA,BZ,0.95,1.6448536269514722,2.910708199428829,3.1488
FOODS_1_076,CA_1,FOODS,A,Z,1.3299933114399631,485.44755867558655,5.47,67.0,36.22742975190945,45.948,82.17542975190945,106.6169264459311,24.44149669402165,22.92459322246241,8.5,1.094,80.9079264459311,25.709000000000003,1.5719094983170854,FOODS_1,CA,AZ,0.98,2.0537489106318225,4.158881616047312,9.299
FOODS_1_077,CA_1,FOODS,C,Z,0.3172860977964543,115.80942569570581,2.97,44.0,13.16016201087566,13.840200000000003,27.000362010875662,28.983770949284303,1.9834089384086404,6.8431707588332875,1.3,0.5940000000000001,19.3015709492843,9.682200000000002,0.3900210277874798,FOODS_1,CA,CZ,0.9,1.2815515655446004,1.0318986456114838,0.7722000000000001
FOODS_1_078,CA_1,FOODS,C,Z,0.3256789364501617,118.87281180430902,3.24,43.0,13.822419977245236,17.042400000000004,30.86481997724524,32.64253530071817,1.7777153234729326,5.446008733990159,4.8,0.6480000000000001,19.812135300718168,12.830400000000003,1.4156158567804524,FOODS_1,CA,CZ,0.9,1.2815515655446004,3.745367509040706,3.1104000000000003
FOODS_1_079,CA_1,FOODS,C,Z,0.0380848494791816,13.900970059901285,5.58,11.0,6.318622754500583,6.138000000000001,12.456622754500584,19.056828343316884,6.6002055888163,34.63433405554578,0.0,1.116,2.316828343316881,16.740000000000002,7.066223678649447e-18,FOODS_1,CA,CZ,0.9,1.2815515655446004,1.869547056206243e-17,0.0
FOODS_1_080,CA_1,FOODS,A,Z,0.9014066962728924,329.0134441396057,7.58,47.0,35.00143022761763,43.6608,78.66223022761764,85.61037402326762,6.948143795649983,8.116006821511586,5.3,1.516,54.835574023267625,30.774800000000003,0.9833266074561476,FOODS_1,CA,AZ,0.98,2.0537489106318225,2.601637660881799,8.0348
