item_id,store_id,cat_id,dept_id,state_id,abc_class,xyz_class,abc_xyz,forecast_mean,actual_mean,forecast_bias,forecast_error_std,forecast_rmse,cv_actual,sell_price,best_model_used
FOODS_1_056,CA_1,FOODS,FOODS_1,CA,C,Z,CZ,0.82821178937969,0.0,-0.82821178937969,0.0,0.82821178937969,0.0,2.24,Croston_SBA
FOODS_1_057,CA_1,FOODS,FOODS_1,CA,C,Z,CZ,0.5504100739031212,0.0,-0.5504100739031212,0.0,0.5504100739031212,0.0,2.24,Croston_SBA
FOODS_1_058,CA_1,FOODS,FOODS_1,CA,A,Z,AZ,2.6848867918296935,0.0,-2.6848867918296935,4.522383154335646e-16,2.6848867918296935,0.0,1.78,Croston_SBA
FOODS_1_059,CA_1,FOODS,FOODS_1,CA,C,Z,CZ,0.36114526724997503,0.8214285714285714,0.4602833041785964,1.588233853211413,1.6261176708003762,1.9335020821704163,4.73,Croston_SBA
FOODS_1_060,CA_1,FOODS,FOODS_1,CA,C,Z,CZ,1.0333705695070985,0.8214285714285714,-0.21194199807852712,1.0202966681339751,1.0240829757210903,1.242100291641361,1.68,Croston_SBA
FOODS_1_061,CA_1,FOODS,FOODS_1,CA,A,Z,AZ,2.0162138541932526,2.1785714285714284,0.16235757437817647,1.6567163289800082,1.6349445420035973,0.7604599542859055,2.24,Croston_SBA
FOODS_1_062,CA_1,FOODS,FOODS_1,CA,B,Z,BZ,0.6253907208430618,0.9642857142857143,0.3388949934426524,1.2013000012992978,1.2273676911315357,1.2457925939400125,3.94,Croston_SBA
FOODS_1_063,CA_1,FOODS,FOODS_1,CA,B,Z,BZ,0.3614233197522627,0.8571428571428571,0.4957195373905945,0.9704632614370015,1.0741978984604594,1.1322071383431684,2.24,Croston_SBA
FOODS_1_064,CA_1,FOODS,FOODS_1,CA,A,Z,AZ,1.1539793176953306,1.0357142857142858,-0.11826503198104464,1.1049431980420854,1.0914589026421584,1.0668417084544273,2.68,Croston_SBA
FOODS_1_065,CA_1,FOODS,FOODS_1,CA,B,Z,BZ,0.6528242529946947,0.6428571428571429,-0.009967110137551995,0.9511897312113418,0.934102950897989,1.4796284707731981,3.28,Croston_SBA
FOODS_1_066,CA_1,FOODS,FOODS_1,CA,B,Z,BZ,1.6652827161707517,1.2857142857142858,-0.3795684304564663,1.2724180205607036,1.3058700866453383,0.9896584604361027,1.36,Croston_SBA
FOODS_1_067,CA_1,FOODS,FOODS_1,CA,A,Z,AZ,2.0489547565142763,2.5,0.4510452434857241,2.2194427061597977,2.225632901372348,0.8877770824639191,1.97,Croston_SBA
FOODS_1_068,CA_1,FOODS,FOODS_1,CA,B,Z,BZ,0.20225026497989215,0.07142857142857142,-0.13082169355132067,0.262265264156481,0.2888612921730438,3.671713698190734,3.58,Croston_SBA
FOODS_1_069,CA_1,FOODS,FOODS_1,CA,B,Z,BZ,1.4313282280584374,1.5,0.06867177194156313,2.5018511664883785,2.457728646123465,1.667900777658919,2.48,Croston_SBA
FOODS_1_070,CA_1,FOODS,FOODS_1,CA,C,Z,CZ,0.13893378964836886,0.6785714285714286,0.5396376389230596,1.3892063129334606,1.4670303913339888,2.0472514085335205,0.98,Croston_SBA
FOODS_1_071,CA_1,FOODS,FOODS_1,CA,C,Z,CZ,0.903967715809206,1.0357142857142858,0.1317465699050797,1.2614554456142482,1.245711015521641,1.2179569819723775,2.0,Croston_SBA
FOODS_1_072,CA_1,FOODS,FOODS_1,CA,B,Z,BZ,0.11764314243594769,0.10714285714285714,-0.010500285293090552,0.5669467095138409,0.556829628866023,5.291502622129181,4.74,Croston_SBA
FOODS_1_073,CA_1,FOODS,FOODS_1,CA,B,Z,BZ,0.8820425219278091,0.9285714285714286,0.046528906643619306,1.0157490003667402,0.998530369261308,1.0938835388564891,1.94,Croston_SBA
FOODS_1_074,CA_1,FOODS,FOODS_1,CA,A,Z,AZ,1.6296454611383664,1.6785714285714286,0.04892596743306212,1.7224782195810826,1.692147492993552,1.0261572371972407,2.24,Croston_SBA
FOODS_1_075,CA_1,FOODS,FOODS_1,CA,B,Z,BZ,1.521008997842427,0.8928571428571429,-0.6281518549852836,1.1001442906807541,1.2496665913979403,1.232161605562445,3.28,Croston_SBA
FOODS_1_076,CA_1,FOODS,FOODS_1,CA,A,Z,AZ,1.3299933114399631,1.7857142857142858,0.4557209742743228,1.5719094983170854,1.6094516667542482,0.8802693190575678,5.47,Croston_SBA
FOODS_1_077,CA_1,FOODS,FOODS_1,CA,C,Z,CZ,0.31728609779645434,0.17857142857142858,-0.1387146692250257,0.3900210277874798,0.40733945662996623,2.1841177556098867,2.97,Croston_SBA
FOODS_1_078,CA_1,FOODS,FOODS_1,CA,C,Z,CZ,0.3256789364501617,0.8214285714285714,0.4957496349784097,1.4156158567804524,1.4758609893092574,1.7233584343414203,3.24,Croston_SBA
FOODS_1_079,CA_1,FOODS,FOODS_1,CA,C,Z,CZ,0.03808484947918169,0.0,-0.03808484947918169,7.066223678649447e-18,0.0380848494791817,0.0,5.58,Croston_SBA
FOODS_1_080,CA_1,FOODS,FOODS_1,CA,A,Z,AZ,0.9014066962728925,0.8214285714285714,-0.07997812484432096,0.9833266074561477,0.9689140620495128,1.1970932612509626,7.58,Croston_SBA
FOODS_1_081,CA_1,FOODS,FOODS_1,CA,A,Z,AZ,1.076971592247574,1.0714285714285714,-0.0055430208190025655,1.7197883467659494,1.6888077277790772,1.6051357903148862,5.4,Croston_SBA
FOODS_1_082,CA_1,FOODS,FOODS_1,CA,B,Z,BZ,12.170311746473091,7.392857142857143,-4.777454603615949,3.5832871905482384,5.933418073979923,0.4846958518615974,0.98,Croston_SBA
FOODS_1_083,CA_1,FOODS,FOODS_1,CA,B,Z,BZ,1.1557880408986634,0.9285714285714286,-0.2272166123272348,1.4123416706693162,1.4053813634286483,1.5209833376438786,1.97,Croston_SBA
FOODS_1_084,CA_1,FOODS,FOODS_1,CA,C,Z,CZ,0.10847281457967593,0.0,-0.10847281457967593,2.826489471459779e-17,0.10847281457967588,0.0,5.5,Croston_SBA
FOODS_1_085,CA_1,FOODS,FOODS_1,CA,A,Y,AY,11.316626055721684,8.857142857142858,-2.4594831985788272,5.141493250974269,5.616039974482336,0.5819876952473779,0.98,LightGBM
FOODS_1_086,CA_1,FOODS,FOODS_1,CA,A,Y,AY,3.5548759999350388,4.678571428571429,1.1236954286363894,4.781728989356326,4.828148591866692,1.0126970728291262,1.64,LightGBM
FOODS_1_087,CA_1,FOODS,FOODS_1,CA,A,Z,AZ,2.139958377333051,3.4642857142857144,1.3243273369526634,2.364586611073877,2.6730926897609057,0.6825610836089542,5.4,Croston_SBA
FOODS_1_088,CA_1,FOODS,FOODS_1,CA,A,Z,AZ,1.4098890439490703,1.1428571428571428,-0.2670319010919272,1.736626907505759,1.726113930627666,1.5195485440675391,4.74,Croston_SBA
FOODS_1_089,CA_1,FOODS,FOODS_1,CA,C,Z,CZ,0.22155537731526956,0.5,0.2784446226847304,0.7934920476158722,0.8274504607799182,1.5869840952317444,3.48,Croston_SBA
FOODS_1_090,CA_1,FOODS,FOODS_1,CA,B,Z,BZ,0.9370276471864961,0.8214285714285714,-0.11559907575792458,1.0559731838826991,1.0433687020209599,1.2855325716832862,3.28,Croston_SBA
FOODS_1_091,CA_1,FOODS,FOODS_1,CA,B,Z,BZ,1.1838463159274113,0.0,-1.1838463159274113,0.0,1.183846315927411,0.0,2.38,Croston_SBA
FOODS_1_092,CA_1,FOODS,FOODS_1,CA,B,Z,BZ,1.1191456242778306,1.1071428571428572,-0.012002767134973422,0.956044540814477,0.9388938264997296,0.8635241013808179,1.78,Croston_SBA
FOODS_1_093,CA_1,FOODS,FOODS_1,CA,C,Z,CZ,0.21166437422365764,0.32142857142857145,0.10976419720491373,0.6118321864193026,0.6107516408026599,1.9034779133044972,5.4,Croston_SBA
FOODS_1_094,CA_1,FOODS,FOODS_1,CA,B,Z,BZ,0.9489090544378905,0.7142857142857143,-0.2346233401521761,0.9371802805793976,0.9497299022639899,1.3120523928111567,3.28,Croston_SBA
FOODS_1_095,CA_1,FOODS,FOODS_1,CA,C,Z,CZ,0.11557737010462839,0.07142857142857142,-0.04414879867605696,0.262265264156481,0.2612960907414879,3.671713698190735,3.02,Croston_SBA
FOODS_1_096,CA_1,FOODS,FOODS_1,CA,B,Z,BZ,0.49280176441608764,0.6071428571428571,0.11434109272676952,0.8751417118804337,0.8669453810069103,1.4414098783913025,5.74,Croston_SBA
FOODS_1_097,CA_1,FOODS,FOODS_1,CA,C,Z,CZ,1.9634619187313735,1.9642857142857142,0.0008237955543411446,1.4525110532413719,1.4263377770182346,0.7394601725592439,0.98,Croston_SBA
FOODS_1_098,CA_1,FOODS,FOODS_1,CA,C,Z,CZ,0.3467088370035777,0.17857142857142858,-0.16813740843214925,0.4755948656056709,0.4963692506715526,2.6633312473917568,4.5,Croston_SBA
FOODS_1_099,CA_1,FOODS,FOODS_1,CA,A,Z,AZ,12.159493139532271,9.0,-3.15949313953227,6.666666666666667,7.269081080569561,0.7407407407407408,0.98,Croston_SBA
FOODS_1_101,CA_1,FOODS,FOODS_1,CA,C,Z,CZ,0.6588095500170005,0.0,-0.6588095500170005,0.0,0.6588095500170006,0.0,1.97,Croston_SBA
FOODS_1_102,CA_1,FOODS,FOODS_1,CA,C,Z,CZ,0.07689167072316498,0.4642857142857143,0.3873940435625492,0.8811668550592597,0.9480499115466763,1.8978978416660979,1.78,Croston_SBA
FOODS_1_103,CA_1,FOODS,FOODS_1,CA,A,Z,AZ,1.6777299766159146,1.4285714285714286,-0.24915854804448603,1.425393290199597,1.421711523317239,0.9977753031397179,3.94,Croston_SBA
FOODS_1_104,CA_1,FOODS,FOODS_1,CA,A,Z,AZ,0.8638811299603695,1.5,0.6361188700396304,2.0092379244472363,2.0730422956798638,1.3394919496314908,3.28,Croston_SBA
FOODS_1_105,CA_1,FOODS,FOODS_1,CA,B,Z,BZ,0.2643332398450306,1.5357142857142858,1.2713810458692552,1.4777897123279868,1.92932037534837,0.9622816731438053,1.88,Croston_SBA
FOODS_1_106,CA_1,FOODS,FOODS_1,CA,A,Z,AZ,1.2517666917593075,1.5357142857142858,0.28394759395497815,1.1700630833624395,1.183545224035529,0.7619015426546117,3.28,Croston_SBA
FOODS_1_107,CA_1,FOODS,FOODS_1,CA,C,Z,CZ,0.3049344358593183,0.0,-0.3049344358593183,0.0,0.30493443585931834,0.0,5.58,Croston_SBA
FOODS_1_108,CA_1,FOODS,FOODS_1,CA,B,Z,BZ,1.7089632290709915,1.5714285714285714,-0.13753465764242057,2.0625150312102583,2.0300139404396584,1.3125095653156191,2.5,Croston_SBA
FOODS_1_109,CA_1,FOODS,FOODS_1,CA,C,Z,CZ,0.8952356178589083,0.75,-0.14523561785890818,0.7993052538854534,0.7982260414608681,1.0657403385139377,2.24,Croston_SBA
FOODS_1_110,CA_1,FOODS,FOODS_1,CA,A,Z,AZ,3.792246652606534,0.0,-3.792246652606534,0.0,3.7922466526065337,0.0,1.78,Croston_SBA
FOODS_1_111,CA_1,FOODS,FOODS_1,CA,C,Z,CZ,0.6840533221552513,0.4642857142857143,-0.2197676078695371,0.6929348671835833,0.7150580434834163,1.4924750985492563,5.98,Croston_SBA
FOODS_1_112,CA_1,FOODS,FOODS_1,CA,A,Z,AZ,2.578082313807912,2.0357142857142856,-0.5423680280936262,1.7316689200529207,1.7848654600700944,0.8506443817803822,1.98,Croston_SBA
FOODS_1_113,CA_1,FOODS,FOODS_1,CA,B,Z,BZ,1.176829239287912,0.42857142857142855,-0.7482578107164836,1.1996472144565833,1.3955804718249112,2.799176833732028,0.98,Croston_SBA
FOODS_1_114,CA_1,FOODS,FOODS_1,CA,B,Z,BZ,0.8738993363773944,0.42857142857142855,-0.4453279078059658,0.6900655593423543,0.8108641186661466,1.6101529717988268,3.28,Croston_SBA
FOODS_1_115,CA_1,FOODS,FOODS_1,CA,B,Z,BZ,0.23612719385034314,0.5357142857142857,0.29958709186394256,1.2013000012992976,1.217100677127638,2.2424266690920227,3.58,Croston_SBA
FOODS_1_116,CA_1,FOODS,FOODS_1,CA,C,Z,CZ,0.8747542934068802,1.2142857142857142,0.33953142087883414,1.7713176275208626,1.7722279170145223,1.4587321638407105,2.48,Croston_SBA
FOODS_1_117,CA_1,FOODS,FOODS_1,CA,B,Z,BZ,1.0441690460150412,1.6428571428571428,0.5986880968421018,1.6603053202991782,1.7368335276031899,1.0106206297473257,2.24,Croston_SBA
FOODS_1_118,CA_1,FOODS,FOODS_1,CA,C,Z,CZ,1.3102005293904129,1.2857142857142858,-0.02448624367612692,1.5361602650076456,1.508678156602991,1.1947913172281688,0.98,Croston_SBA
FOODS_1_119,CA_1,FOODS,FOODS_1,CA,B,Z,BZ,0.6048179557287572,0.0,-0.6048179557287572,0.0,0.6048179557287573,0.0,3.28,Croston_SBA
FOODS_1_120,CA_1,FOODS,FOODS_1,CA,B,Z,BZ,1.3560262869320492,0.0,-1.3560262869320492,2.261191577167823e-16,1.3560262869320487,0.0,1.78,Croston_SBA
FOODS_1_121,CA_1,FOODS,FOODS_1,CA,C,Z,CZ,0.7005858977517126,0.9642857142857143,0.26369981653400126,1.3466595945123114,1.348429487602516,1.396535875790545,1.18,Croston_SBA
FOODS_1_122,CA_1,FOODS,FOODS_1,CA,C,Z,CZ,1.5864245110244404,0.9285714285714286,-0.6578530824530119,0.9786071518602127,1.1645772047606082,1.0538846250802292,1.98,Croston_SBA
FOODS_1_123,CA_1,FOODS,FOODS_1,CA,B,Z,BZ,0.6020863165913715,0.32142857142857145,-0.28065774516280007,0.5479640045336466,0.6068851507875257,1.704776902993567,3.28,Croston_SBA
FOODS_1_124,CA_1,FOODS,FOODS_1,CA,B,Z,BZ,1.1965643282748475,1.3571428571428572,0.16057852886800944,2.1119463677653987,2.0800975631197396,1.5561710078271358,2.24,Croston_SBA
FOODS_1_125,CA_1,FOODS,FOODS_1,CA,C,Z,CZ,0.4371135361949217,1.3571428571428572,0.9200293209479354,1.6150744900671326,1.8335103146295355,1.1900548874178871,5.28,Croston_SBA
FOODS_1_126,CA_1,FOODS,FOODS_1,CA,C,Z,CZ,1.1265258496509163,0.0,-1.1265258496509163,2.261191577167823e-16,1.126525849650916,0.0,2.38,Croston_SBA
FOODS_1_127,CA_1,FOODS,FOODS_1,CA,B,Z,BZ,0.8429676265608956,0.8214285714285714,-0.021539055132324344,0.7228324650199189,0.7101341151558895,0.8799699574155536,1.94,Croston_SBA
FOODS_1_128,CA_1,FOODS,FOODS_1,CA,B,Z,BZ,0.62345613699022,0.5714285714285714,-0.052027565561648545,1.0338196500275416,1.01652305063694,1.8091843875481979,3.94,Croston_SBA
FOODS_1_129,CA_1,FOODS,FOODS_1,CA,B,Z,BZ,0.8168171983974933,1.0,0.18318280160250675,1.1221672153735642,1.1170683296417714,1.1221672153735642,5.74,Croston_SBA
FOODS_1_130,CA_1,FOODS,FOODS_1,CA,B,Z,BZ,3.5293160308418843,2.0,-1.5293160308418845,1.8257418583505538,2.356500209309494,0.9128709291752769,1.78,Croston_SBA
FOODS_1_131,CA_1,FOODS,FOODS_1,CA,C,Z,CZ,0.5938200659733376,0.7142857142857143,0.12046564831237673,0.7628961803617724,0.758772997819005,1.0680546525064811,2.98,Croston_SBA
FOODS_1_132,CA_1,FOODS,FOODS_1,CA,C,Z,CZ,1.1311473129186542,1.1785714285714286,0.04742411565277434,0.9048663264720755,0.889825748712622,0.7677653679157005,1.78,Croston_SBA
FOODS_1_133,CA_1,FOODS,FOODS_1,CA,B,Z,BZ,0.27567189687060417,0.8214285714285714,0.5457566745579674,0.8629652337776967,1.0079496975159674,1.050566371555457,3.24,Croston_SBA
FOODS_1_134,CA_1,FOODS,FOODS_1,CA,C,Z,CZ,0.8944674656483741,0.35714285714285715,-0.5373246085055168,0.6784669927988098,0.8559178032533352,1.8997075798366672,1.98,Croston_SBA
FOODS_1_135,CA_1,FOODS,FOODS_1,CA,C,Z,CZ,0.6011360465230151,0.42857142857142855,-0.17256461795158654,0.7901510136288028,0.7948706584692302,1.8436856984672063,2.48,Croston_SBA
FOODS_1_136,CA_1,FOODS,FOODS_1,CA,B,Z,BZ,0.46954032751921065,0.6071428571428571,0.1376025296236464,1.030615986761952,1.0213565244498992,1.6974851546667447,4.74,Croston_SBA
FOODS_1_137,CA_1,FOODS,FOODS_1,CA,A,Z,AZ,1.0026260475678652,0.6071428571428571,-0.39548319042500807,1.969005872765271,1.9735570328906151,3.24306849631927,1.97,Croston_SBA
FOODS_1_138,CA_1,FOODS,FOODS_1,CA,B,Z,BZ,0.5782439345513255,0.6785714285714286,0.100327494020103,1.0904831219021407,1.0755227935872589,1.6070277585926283,2.48,Croston_SBA
